44.23583333333333	145.2738888888889	知床岳
44.13333333333333	145.1613888888889	硫黄山
44.124722222222225	145.1686111111111	知円別岳
44.09527777777778	145.1436111111111	サシルイ岳
44.075833333333335	145.12222222222223	羅臼岳
43.99333333333333	145.01333333333332	遠音別岳
43.87694444444445	144.87666666666666	海別岳
43.76555555555556	144.71777777777777	斜里岳
43.668055555555554	144.70499999999998	標津岳
43.70444444444445	144.3311111111111	藻琴山
43.61027777777778	144.43861111111113	アトサヌプリ（硫黄山）
43.57222222222222	144.56083333333333	カムイヌプリ（摩周岳）
43.45416666666667	144.16472222222222	雄阿寒岳
43.38638888888889	144.00861111111112	雌阿寒岳
43.37416666666667	144.0063888888889	雌阿寒岳<阿寒富士>
43.208333333333336	143.79749999999998	ウコタキヌプリ
45.3725	141.01583333333335	礼文岳
45.17861111111111	141.24194444444444	利尻山（利尻富士）
45.16555555555556	142.00861111111112	幌尻山
44.856944444444444	142.1497222222222	パンケ山
44.961666666666666	142.42027777777775	ポロヌプリ山
44.893055555555556	142.23444444444442	敏音知岳
44.66583333333333	142.41222222222223	函岳
44.433611111111105	142.58416666666667	ピヤシリ山
44.291666666666664	143.0825	欝岳
44.22888888888889	142.8763888888889	ウェンシリ岳
44.040277777777774	142.9175	渚滑岳
43.964444444444446	142.88805555555555	天塩岳
43.906666666666666	143.04861111111111	チトカニウシ山
43.87833333333333	143.71833333333333	仁頃山
43.78	142.98527777777775	ニセイカウシュッペ山
43.73305555555556	143.17638888888888	武利岳
43.70583333333334	143.16055555555556	武華山
43.69361111111111	143.29583333333332	北見富士
43.66361111111111	142.85416666666666	大雪山<旭岳>
43.6975	142.92027777777775	大雪山<黒岳>
43.69277777777778	142.87972222222223	大雪山<北鎮岳>
43.70777777777778	142.85722222222222	大雪山<愛別岳>
43.66111111111111	142.90583333333333	大雪山<白雲岳>
43.59111111111111	142.89444444444444	忠別岳
43.52722222222222	142.8488888888889	トムラウシ山
43.47027777777778	142.75166666666666	オプタテシケ山
43.44	142.70666666666665	美瑛岳
43.41777777777777	142.6863888888889	十勝岳
43.405	142.67166666666665	上ホロカメットク山
43.39361111111111	142.635	富良野岳
43.59527777777778	143.14638888888888	三国山
43.54666666666667	143.02222222222224	石狩岳
43.56166666666666	143.03527777777776	音更山
43.45583333333334	143.03222222222223	ニペソツ山
43.38944444444444	143.08194444444444	ウペペサンケ山
43.24583333333334	143.10222222222222	東ヌプカウシヌプリ
43.17333333333333	142.78111111111113	佐幌岳
43.51916666666666	143.23333333333332	西クマネシリ岳
43.50833333333333	143.4636111111111	東三国山
43.44777777777777	143.45638888888888	喜登牛山
44.355555555555554	142.03194444444446	ピッシリ山
44.09166666666667	142.08583333333334	三頭山
43.962500000000006	141.8361111111111	ポロシリ山
43.715833333333336	141.52305555555557	暑寒別岳
43.68472222222222	141.48777777777775	群別岳
43.49194444444444	141.70666666666665	ピンネシリ
43.62916666666667	142.11027777777778	イルムケップ山
43.30916666666666	142.31166666666667	富良野西岳
43.23583333333333	142.2836111111111	芦別岳
43.22694444444445	142.15944444444446	幾春別岳
43.099722222222226	142.2511111111111	夕張岳
42.846944444444446	142.31305555555556	ハッタオマナイ岳
43.078611111111115	142.59611111111113	トマム山
42.86888888888889	142.78527777777776	芽室岳
42.84861111111111	142.885	剣山
42.82555555555556	142.67527777777778	チロロ岳
42.77305555555555	142.7275	ピパイロ岳
42.73861111111111	142.695	戸蔦別岳
42.71944444444445	142.68277777777777	幌尻岳
42.689166666666665	142.7577777777778	エサオマントッタベツ岳
42.693888888888885	142.79666666666665	札内岳
42.69555555555555	142.85944444444445	十勝幌尻岳
42.63027777777778	142.6486111111111	イドンナップ岳
42.625	142.76638888888888	カムイエクウチカウシ山
42.53944444444444	142.80805555555557	１８３９峰
42.49944444444444	142.8711111111111	ペテガリ岳
42.46805555555556	142.88444444444443	中ノ岳
42.42833333333333	142.90694444444446	神威岳
42.40222222222222	142.96666666666667	ピリカヌプリ
42.2725	143.11111111111111	楽古岳
42.07694444444445	143.23305555555555	豊似岳
42.10777777777778	143.02555555555557	アポイ岳
43.0225	141.32222222222222	藻岩山
43.07666666666667	141.1925	手稲山
43.032777777777774	141.01972222222224	余市岳
42.95527777777778	140.9125	本倶登山
42.93083333333333	141.04055555555556	無意根山
42.900277777777774	141.20055555555555	札幌岳
42.865	141.2536111111111	空沼岳
42.79333333333333	141.28527777777776	恵庭岳
42.716944444444444	141.35888888888888	風不死岳
42.690555555555555	141.37666666666666	樽前山
42.63361111111111	141.14249999999998	ホロホロ山
43.26	140.45916666666665	余別岳
43.18472222222222	140.66083333333333	天狗岳
42.90361111111111	140.46972222222223	雷電山
42.89972222222222	140.51527777777778	目国内岳
42.875	140.6588888888889	ニセコアンヌプリ
42.82666666666667	140.8113888888889	羊蹄山（蝦夷富士）
42.7725	140.9102777777778	尻別岳
42.71	140.92277777777778	貫気別山
42.71027777777778	140.65555555555556	昆布岳
42.5425	140.86444444444444	昭和新山
42.54388888888889	140.83916666666667	有珠山<大有珠>
42.769999999999996	140.21499999999997	母衣月山
42.63583333333333	140.13555555555555	大平山
42.61333333333334	139.94055555555556	狩場山
42.29527777777778	139.81055555555557	毛無山
42.219166666666666	140.01055555555555	遊楽部岳（見市岳）
42.03944444444444	140.27472222222224	乙部岳
42.06333333333333	140.6772222222222	駒ヶ岳<剣ヶ峯>
41.937777777777775	140.7713888888889	横津岳
41.80472222222222	141.16611111111112	恵山
41.75888888888889	140.70416666666665	函館山
41.85194444444445	140.23	八幡岳
